YEAR,MONTH,DAY,HOUR,VALUE
2020,6,28,6,17.0
2020,6,28,7,15.0
2020,6,28,8,12.0
2020,6,28,9,10.0
2020,6,28,10,9.0
2020,6,28,11,8.0
2020,6,28,12,8.0
2020,6,28,13,7.0
2020,6,28,14,5.0
2020,6,28,15,6.0
2020,6,28,16,6.0
2020,6,28,17,4.0
2020,6,28,18,5.0
2020,6,28,19,7.0
2020,6,28,20,8.0
2020,6,28,21,12.0
2020,6,28,22,28.0
2020,6,28,23,27.0
2020,6,29,0,25.0
2020,6,29,1,33.0
2020,6,29,2,17.0
2020,6,29,3,11.0
2020,6,29,4,10.0
2020,6,29,5,13.0
2020,6,29,6,17.0
2020,6,29,7,32.0
2020,6,29,8,38.0
2020,6,29,9,43.0
2020,6,29,10,40.0
2020,6,29,11,35.0
2020,6,29,12,24.0
2020,6,29,13,19.0
2020,6,29,14,11.0
2020,6,29,15,11.0
2020,6,29,16,12.0
2020,6,29,17,10.0
2020,6,29,18,14.0
2020,6,29,19,14.0
2020,6,29,20,12.0
2020,6,29,21,19.0
2020,6,29,22,32.0
2020,6,29,23,27.0
2020,6,30,0,32.0
2020,6,30,1,19.0
2020,6,30,2,12.0
2020,6,30,3,9.0
2020,6,30,4,10.0
2020,6,30,5,10.0
2020,6,30,6,13.0
2020,6,30,7,28.0
2020,6,30,8,37.0
2020,6,30,9,38.0
2020,6,30,10,33.0
2020,6,30,11,36.0
2020,6,30,12,39.0
2020,6,30,13,25.0
2020,6,30,14,17.0
2020,6,30,15,13.0
2020,6,30,16,13.0
2020,6,30,17,13.0
2020,6,30,18,11.0
2020,6,30,19,16.0
2020,6,30,20,14.0
2020,6,30,21,17.0
2020,6,30,22,15.0
2020,6,30,23,19.0
2020,7,1,0,19.0
2020,7,1,1,28.0
2020,7,1,2,26.0
2020,7,1,3,10.0
2020,7,1,4,9.0
2020,7,1,5,15.0
2020,7,1,6,24.0
2020,7,1,7,24.0
2020,7,1,8,26.0
2020,7,1,9,41.0
2020,7,1,10,20.0
2020,7,1,11,20.0
2020,7,1,12,18.0
2020,7,1,13,12.0
2020,7,1,14,11.0
2020,7,1,15,12.0
2020,7,1,16,13.0
2020,7,1,17,12.0
2020,7,1,18,13.0
2020,7,1,19,13.0
2020,7,1,20,15.0
2020,7,1,21,15.0
2020,7,1,22,14.0
2020,7,1,23,18.0
2020,7,2,0,17.0
2020,7,2,1,19.0
2020,7,2,2,20.0
2020,7,2,3,11.0
2020,7,2,4,11.0
2020,7,2,5,10.0
2020,7,2,6,16.0
2020,7,2,7,42.0
2020,7,2,8,47.0
2020,7,2,9,49.0
2020,7,2,10,19.0
2020,7,2,11,20.0
2020,7,2,12,11.0
2020,7,2,13,11.0
2020,7,2,14,9.0
2020,7,2,15,8.0
2020,7,2,16,9.0
2020,7,2,17,10.0
2020,7,2,18,9.0
2020,7,2,19,10.0
2020,7,2,20,20.0
2020,7,2,21,20.0
2020,7,2,22,18.0
2020,7,2,23,17.0
2020,7,3,0,15.0
2020,7,3,1,17.0
2020,7,3,2,12.0
2020,7,3,3,8.0
2020,7,3,4,10.0
2020,7,3,5,8.0
2020,7,3,6,10.0
2020,7,3,7,14.0
2020,7,3,8,18.0
2020,7,3,9,24.0
2020,7,3,10,23.0
2020,7,3,11,22.0
2020,7,3,12,17.0
2020,7,3,13,18.0
2020,7,3,14,13.0
2020,7,3,15,14.0
2020,7,3,16,15.0
2020,7,3,17,11.0
2020,7,3,18,11.0
2020,7,3,19,15.0
2020,7,3,20,11.0
2020,7,3,21,27.0
2020,7,3,22,31.0
2020,7,3,23,22.0
2020,7,4,0,15.0
2020,7,4,1,18.0
2020,7,4,2,11.0
2020,7,4,3,9.0
2020,7,4,4,8.0
2020,7,4,5,10.0
2020,7,4,6,10.0
2020,7,4,7,30.0
2020,7,4,8,37.0
2020,7,4,9,20.0
2020,7,4,10,24.0
2020,7,4,11,17.0
2020,7,4,12,14.0
2020,7,4,13,15.0
2020,7,4,14,10.0
2020,7,4,15,12.0
2020,7,4,16,7.0
2020,7,4,17,10.0
2020,7,4,18,16.0
2020,7,4,19,11.0
2020,7,4,20,27.0
2020,7,4,21,33.0
2020,7,4,22,42.0
2020,7,4,23,21.0
2020,7,5,0,16.0
2020,7,5,1,11.0
2020,7,5,2,12.0
2020,7,5,3,12.0
2020,7,5,4,11.0
2020,7,5,5,21.0
2020,7,5,6,21.0
2020,7,5,7,15.0
2020,7,5,8,11.0
2020,7,5,9,12.0
2020,7,5,10,13.0
2020,7,5,11,12.0
2020,7,5,12,13.0
2020,7,5,13,10.0
2020,7,5,14,11.0
2020,7,5,15,8.0
2020,7,5,16,6.0
2020,7,5,17,9.0
2020,7,5,18,8.0
2020,7,5,19,8.0
2020,7,5,20,13.0
2020,7,5,21,21.0
2020,7,5,22,52.0
2020,7,5,23,41.0
2020,7,6,0,32.0
2020,7,6,1,22.0
2020,7,6,2,10.0
2020,7,6,3,9.0
2020,7,6,4,9.0
2020,7,6,5,8.0
2020,7,6,6,14.0
2020,7,6,7,26.0
2020,7,6,8,32.0
2020,7,6,9,36.0
2020,7,6,12,30.0
2020,7,6,13,22.0
2020,7,6,14,14.0
2020,7,6,15,13.0
2020,7,6,16,18.0
2020,7,6,17,27.0
2020,7,6,18,26.0
2020,7,6,20,24.0
2020,7,6,21,22.0
2020,7,6,22,19.0
2020,7,6,23,15.0
2020,7,7,0,12.0
2020,7,7,1,11.0
2020,7,7,2,11.0
2020,7,7,3,9.0
2020,7,7,4,10.0
2020,7,7,5,11.0
2020,7,7,6,13.0
2020,7,7,7,28.0
2020,7,7,8,47.0
2020,7,7,9,49.0
2020,7,7,10,51.0
2020,7,7,11,49.0
2020,7,7,12,37.0
2020,7,7,13,31.0
2020,7,7,14,26.0
2020,7,7,15,17.0
2020,7,7,16,11.0
2020,7,7,17,13.0
2020,7,7,18,18.0
2020,7,7,19,17.0
2020,7,7,20,16.0
2020,7,7,21,19.0
2020,7,7,22,23.0
2020,7,7,23,31.0
2020,7,8,0,24.0
2020,7,8,1,40.0
2020,7,8,2,55.0
2020,7,8,3,26.0
2020,7,8,4,18.0
2020,7,8,5,28.0
2020,7,8,6,27.0
2020,7,8,7,39.0
2020,7,8,8,52.0
2020,7,8,9,50.0
2020,7,8,10,40.0
2020,7,8,11,41.0
2020,7,8,12,48.0
2020,7,8,13,34.0
2020,7,8,14,32.0
2020,7,8,15,27.0
2020,7,8,16,23.0
2020,7,8,17,25.0
2020,7,8,18,19.0
2020,7,8,19,15.0
2020,7,8,20,15.0
2020,7,8,21,19.0
2020,7,8,22,21.0
2020,7,8,23,23.0
2020,7,9,0,17.0
2020,7,9,1,16.0
2020,7,9,2,13.0
2020,7,9,3,17.0
2020,7,9,4,17.0
2020,7,9,5,16.0
2020,7,9,6,18.0
2020,7,9,7,35.0
2020,7,9,8,48.0
2020,7,9,9,36.0
2020,7,9,10,36.0
2020,7,9,11,40.0
2020,7,9,12,28.0
2020,7,9,13,19.0
2020,7,9,14,11.0
2020,7,9,15,12.0
2020,7,9,16,16.0
2020,7,9,17,20.0
2020,7,9,18,26.0
2020,7,9,19,21.0
2020,7,9,20,16.0
2020,7,9,21,18.0
2020,7,9,22,20.0
2020,7,9,23,16.0
2020,7,10,0,16.0
2020,7,10,1,17.0
2020,7,10,2,24.0
2020,7,10,3,13.0
2020,7,10,4,15.0
2020,7,10,5,13.0
2020,7,10,6,19.0
2020,7,10,7,31.0
2020,7,10,8,48.0
2020,7,10,9,49.0
2020,7,10,10,44.0
2020,7,10,11,36.0
2020,7,10,12,26.0
2020,7,10,13,28.0
2020,7,10,14,20.0
2020,7,10,15,17.0
2020,7,10,16,28.0
2020,7,10,17,24.0
2020,7,10,18,19.0
2020,7,10,19,21.0
2020,7,10,20,23.0
2020,7,10,21,38.0
2020,7,10,22,51.0
2020,7,10,23,62.0
2020,7,11,0,70.0
2020,7,11,1,21.0
2020,7,11,2,16.0
2020,7,11,3,17.0
2020,7,11,4,14.0
2020,7,11,5,20.0
2020,7,11,6,20.0
2020,7,11,7,19.0
2020,7,11,8,20.0
2020,7,11,9,16.0
2020,7,11,10,22.0
2020,7,11,11,17.0
2020,7,11,12,20.0
2020,7,11,13,15.0
2020,7,11,14,11.0
2020,7,11,15,9.0
2020,7,11,16,8.0
2020,7,11,17,9.0
2020,7,11,18,8.0
2020,7,11,19,8.0
2020,7,11,20,14.0
2020,7,11,21,15.0
2020,7,11,22,16.0
2020,7,11,23,16.0
2020,7,12,0,13.0
2020,7,12,1,16.0
2020,7,12,2,13.0
2020,7,12,3,10.0
2020,7,12,4,10.0
2020,7,12,5,11.0
2020,7,12,6,14.0
2020,7,12,7,13.0
2020,7,12,8,19.0
2020,7,12,9,15.0
2020,7,12,10,10.0
2020,7,12,11,10.0
2020,7,12,12,12.0
2020,7,12,13,12.0
2020,7,12,14,15.0
2020,7,12,15,11.0
2020,7,12,16,9.0
2020,7,12,17,10.0
2020,7,12,18,12.0
2020,7,12,19,11.0
2020,7,12,20,16.0
2020,7,12,21,15.0
2020,7,12,22,14.0
2020,7,12,23,14.0
2020,7,13,0,15.0
2020,7,13,1,15.0
2020,7,13,2,14.0
2020,7,13,3,12.0
2020,7,13,4,11.0
2020,7,13,5,17.0
2020,7,13,6,14.0
2020,7,13,7,23.0
2020,7,13,8,33.0
2020,7,13,9,45.0
2020,7,13,10,29.0
2020,7,13,11,29.0
2020,7,13,12,24.0
2020,7,13,13,28.0
2020,7,13,14,17.0
2020,7,13,15,17.0
2020,7,13,16,20.0
2020,7,13,17,23.0
2020,7,13,18,23.0
2020,7,13,19,13.0
2020,7,13,20,21.0
2020,7,13,21,21.0
2020,7,13,22,25.0
2020,7,13,23,15.0
2020,7,14,0,10.0
2020,7,14,1,9.0
2020,7,14,2,8.0
2020,7,14,3,10.0
2020,7,14,4,10.0
2020,7,14,5,10.0
2020,7,14,6,12.0
2020,7,14,7,24.0
2020,7,14,8,37.0
2020,7,14,9,38.0
2020,7,14,10,34.0
2020,7,14,11,39.0
2020,7,14,12,24.0
2020,7,14,13,24.0
2020,7,14,14,26.0
2020,7,14,15,18.0
2020,7,14,16,23.0
2020,7,14,17,27.0
2020,7,14,18,22.0
2020,7,14,19,21.0
2020,7,14,20,21.0
2020,7,14,21,20.0
2020,7,14,22,17.0
2020,7,14,23,15.0
2020,7,15,0,14.0
2020,7,15,1,15.0
2020,7,15,2,13.0
2020,7,15,3,10.0
2020,7,15,4,9.0
2020,7,15,5,16.0
2020,7,15,6,14.0
2020,7,15,7,24.0
2020,7,15,8,37.0
2020,7,15,9,33.0
2020,7,15,10,34.0
2020,7,15,11,32.0
2020,7,15,12,29.0
2020,7,15,13,20.0
2020,7,15,14,17.0
2020,7,15,15,14.0
2020,7,15,16,20.0
2020,7,15,17,18.0
2020,7,15,18,26.0
2020,7,15,19,19.0
2020,7,15,20,26.0
2020,7,15,21,29.0
2020,7,15,22,28.0
2020,7,15,23,25.0
2020,7,16,0,11.0
2020,7,16,1,10.0
2020,7,16,2,10.0
2020,7,16,3,11.0
2020,7,16,4,11.0
2020,7,16,5,16.0
2020,7,16,6,13.0
2020,7,16,7,22.0
2020,7,16,8,29.0
2020,7,16,9,35.0
2020,7,16,10,34.0
2020,7,16,11,40.0
2020,7,16,12,36.0
2020,7,16,13,24.0
2020,7,16,14,24.0
2020,7,16,15,24.0
2020,7,16,16,31.0
2020,7,16,17,20.0
2020,7,16,18,33.0
2020,7,16,19,21.0
2020,7,16,20,20.0
2020,7,16,21,30.0
2020,7,16,22,64.0
2020,7,16,23,20.0
2020,7,17,0,15.0
2020,7,17,1,13.0
2020,7,17,2,12.0
2020,7,17,3,11.0
2020,7,17,4,11.0
2020,7,17,5,9.0
2020,7,17,6,12.0
2020,7,17,7,20.0
2020,7,17,8,29.0
2020,7,17,9,34.0
2020,7,17,10,23.0
2020,7,17,11,36.0
2020,7,17,12,27.0
2020,7,17,13,24.0
2020,7,17,14,20.0
2020,7,17,15,18.0
2020,7,17,16,21.0
2020,7,17,17,29.0
2020,7,17,18,25.0
2020,7,17,19,22.0
2020,7,17,20,24.0
2020,7,17,21,27.0
2020,7,17,22,39.0
2020,7,17,23,20.0
2020,7,18,0,17.0
2020,7,18,1,19.0
2020,7,18,2,16.0
2020,7,18,3,12.0
2020,7,18,4,13.0
2020,7,18,5,11.0
2020,7,18,6,23.0
2020,7,18,7,18.0
2020,7,18,8,22.0
2020,7,18,9,24.0
2020,7,18,10,21.0
2020,7,18,11,14.0
2020,7,18,12,14.0
2020,7,18,13,13.0
2020,7,18,14,13.0
2020,7,18,15,14.0
2020,7,18,16,17.0
2020,7,18,17,11.0
2020,7,18,18,16.0
2020,7,18,19,25.0
2020,7,18,20,25.0
2020,7,18,21,52.0
2020,7,18,22,57.0
2020,7,18,23,69.0
2020,7,19,0,76.0
2020,7,19,1,53.0
2020,7,19,2,62.0
2020,7,19,3,35.0
2020,7,19,4,35.0
2020,7,19,5,26.0
2020,7,19,6,22.0
2020,7,19,7,29.0
2020,7,19,8,26.0
2020,7,19,9,17.0
2020,7,19,10,16.0
2020,7,19,11,15.0
2020,7,19,12,13.0
2020,7,19,13,13.0
2020,7,19,14,11.0
2020,7,19,15,6.0
2020,7,19,16,7.0
2020,7,19,17,7.0
2020,7,19,18,7.0
2020,7,19,19,10.0
2020,7,19,20,10.0
2020,7,19,21,16.0
2020,7,19,22,31.0
2020,7,19,23,33.0
2020,7,20,0,21.0
2020,7,20,1,30.0
2020,7,20,2,46.0
2020,7,20,3,35.0
2020,7,20,4,39.0
2020,7,20,5,30.0
2020,7,20,6,23.0
2020,7,20,7,44.0
2020,7,20,8,60.0
2020,7,20,9,61.0
2020,7,20,10,65.0
2020,7,20,11,56.0
2020,7,20,12,30.0
2020,7,20,13,21.0
2020,7,20,14,18.0
2020,7,20,15,12.0
2020,7,20,16,14.0
2020,7,20,17,12.0
2020,7,20,18,14.0
2020,7,20,19,14.0
2020,7,20,20,16.0
2020,7,20,21,31.0
2020,7,20,22,61.0
2020,7,20,23,59.0
2020,7,21,0,71.0
2020,7,21,1,50.0
2020,7,21,2,26.0
2020,7,21,3,15.0
2020,7,21,4,17.0
2020,7,21,5,15.0
2020,7,21,6,19.0
2020,7,21,7,35.0
2020,7,21,8,51.0
2020,7,21,9,40.0
2020,7,21,10,39.0
2020,7,21,11,42.0
2020,7,21,12,39.0
2020,7,21,13,30.0
2020,7,21,14,29.0
2020,7,21,15,14.0
2020,7,21,16,15.0
2020,7,21,17,18.0
2020,7,21,18,23.0
2020,7,21,19,22.0
2020,7,21,20,28.0
2020,7,21,21,25.0
2020,7,21,22,20.0
2020,7,21,23,16.0
2020,7,22,0,15.0
2020,7,22,1,14.0
2020,7,22,2,14.0
2020,7,22,3,18.0
2020,7,22,4,16.0
2020,7,22,5,17.0
2020,7,22,6,21.0
2020,7,22,7,36.0
2020,7,22,8,57.0
2020,7,22,9,57.0
2020,7,22,10,45.0
2020,7,22,11,36.0
2020,7,22,12,27.0
2020,7,22,13,29.0
2020,7,22,14,22.0
2020,7,22,15,15.0
2020,7,22,16,16.0
2020,7,22,17,18.0
2020,7,22,18,14.0
2020,7,22,19,13.0
2020,7,22,20,17.0
2020,7,22,21,19.0
2020,7,22,22,31.0
2020,7,22,23,32.0
2020,7,23,0,30.0
2020,7,23,1,23.0
2020,7,23,2,23.0
2020,7,23,3,19.0
2020,7,23,4,18.0
2020,7,23,5,13.0
2020,7,23,6,22.0
2020,7,23,7,58.0
2020,7,23,8,68.0
2020,7,23,9,63.0
2020,7,23,10,53.0
2020,7,23,11,49.0
2020,7,23,12,40.0
2020,7,23,13,31.0
2020,7,23,14,25.0
2020,7,23,15,16.0
2020,7,23,16,18.0
2020,7,23,17,14.0
2020,7,23,18,15.0
2020,7,23,19,20.0
2020,7,23,20,25.0
2020,7,23,21,37.0
2020,7,23,22,42.0
2020,7,23,23,27.0
2020,7,24,0,23.0
2020,7,24,1,37.0
2020,7,24,2,27.0
2020,7,24,3,20.0
2020,7,24,4,33.0
2020,7,24,5,24.0
2020,7,24,6,15.0
2020,7,24,7,40.0
2020,7,24,8,58.0
2020,7,24,9,59.0
2020,7,24,10,53.0
2020,7,24,11,46.0
2020,7,24,12,29.0
2020,7,24,13,31.0
2020,7,24,14,15.0
2020,7,24,15,11.0
2020,7,24,16,10.0
2020,7,24,17,10.0
2020,7,24,18,12.0
2020,7,24,19,16.0
2020,7,24,20,23.0
2020,7,24,21,31.0
2020,7,24,22,37.0
2020,7,24,23,24.0
2020,7,25,0,17.0
2020,7,25,1,11.0
2020,7,25,2,10.0
2020,7,25,3,9.0
2020,7,25,4,12.0
2020,7,25,5,25.0
2020,7,25,6,18.0
2020,7,25,7,17.0
2020,7,25,8,22.0
2020,7,25,9,30.0
2020,7,25,10,20.0
2020,7,25,11,19.0
2020,7,25,12,18.0
2020,7,25,13,16.0
2020,7,25,14,13.0
2020,7,25,15,10.0
2020,7,25,16,7.0
2020,7,25,17,8.0
2020,7,25,18,9.0
2020,7,25,19,9.0
2020,7,25,20,9.0
2020,7,25,21,18.0
2020,7,25,22,28.0
2020,7,25,23,34.0
2020,7,26,0,41.0
2020,7,26,1,33.0
2020,7,26,2,58.0
2020,7,26,3,52.0
2020,7,26,4,30.0
2020,7,26,5,27.0
2020,7,26,6,74.0
2020,7,26,7,48.0
2020,7,26,8,30.0
2020,7,26,9,19.0
2020,7,26,10,17.0
2020,7,26,11,17.0
2020,7,26,12,14.0
2020,7,26,13,10.0
2020,7,26,14,10.0
2020,7,26,15,7.0
2020,7,26,16,8.0
2020,7,26,17,9.0
2020,7,26,18,10.0
2020,7,26,19,8.0
2020,7,26,20,13.0
2020,7,26,21,39.0
2020,7,26,22,62.0
2020,7,26,23,53.0
2020,7,27,0,74.0
2020,7,27,1,34.0
2020,7,27,2,36.0
2020,7,27,3,31.0
2020,7,27,4,26.0
2020,7,27,5,36.0
2020,7,27,6,25.0
2020,7,27,7,38.0
2020,7,27,8,48.0
2020,7,27,9,58.0
2020,7,27,10,45.0
2020,7,27,11,39.0
2020,7,27,12,32.0
2020,7,27,14,19.0
2020,7,27,15,17.0
2020,7,27,16,16.0
2020,7,27,17,13.0
2020,7,27,18,17.0
2020,7,27,19,17.0
2020,7,27,20,19.0
2020,7,27,21,43.0
2020,7,27,22,38.0
2020,7,27,23,28.0
2020,7,28,0,26.0
2020,7,28,1,20.0
2020,7,28,2,10.0
2020,7,28,3,8.0
2020,7,28,4,11.0
2020,7,28,5,15.0
2020,7,28,6,37.0
2020,7,28,7,59.0
2020,7,28,8,78.0
2020,7,28,9,85.0
2020,7,28,10,32.0
2020,7,28,11,27.0
2020,7,28,12,17.0
2020,7,28,13,14.0
2020,7,28,14,12.0
2020,7,28,15,10.0
2020,7,28,16,16.0
2020,7,28,17,13.0
2020,7,28,18,17.0
2020,7,28,19,12.0
2020,7,28,20,18.0
2020,7,28,21,30.0
2020,7,28,22,38.0
2020,7,28,23,45.0
2020,7,29,0,60.0
2020,7,29,1,48.0
2020,7,29,2,15.0
2020,7,29,3,15.0
2020,7,29,4,21.0
2020,7,29,5,26.0
2020,7,29,6,30.0
2020,7,29,7,52.0
2020,7,29,8,47.0
2020,7,29,9,45.0
2020,7,29,10,41.0
2020,7,29,11,48.0
2020,7,29,12,40.0
2020,7,29,13,37.0
2020,7,29,14,25.0
2020,7,29,15,13.0
2020,7,29,16,15.0
2020,7,29,17,16.0
2020,7,29,18,15.0
2020,7,29,19,16.0
2020,7,29,20,21.0
2020,7,29,21,39.0
2020,7,29,22,63.0
2020,7,29,23,24.0
2020,7,30,0,15.0
2020,7,30,1,13.0
2020,7,30,2,10.0
2020,7,30,3,14.0
2020,7,30,4,15.0
2020,7,30,5,10.0
2020,7,30,6,19.0
2020,7,30,7,41.0
2020,7,30,8,43.0
2020,7,30,9,50.0
2020,7,30,10,42.0
2020,7,30,11,48.0
2020,7,30,12,44.0
2020,7,30,13,32.0
2020,7,30,14,24.0
2020,7,30,15,20.0
2020,7,30,16,13.0
2020,7,30,17,15.0
2020,7,30,18,27.0
2020,7,30,19,21.0
2020,7,30,20,17.0
2020,7,30,21,18.0
2020,7,30,22,19.0
2020,7,30,23,14.0
2020,7,31,0,22.0
2020,7,31,1,40.0
2020,7,31,2,56.0
2020,7,31,3,46.0
2020,7,31,4,37.0
2020,7,31,5,35.0
2020,7,31,6,43.0
2020,7,31,7,54.0
2020,7,31,8,61.0
2020,7,31,9,61.0
2020,7,31,10,66.0
2020,7,31,11,52.0
2020,7,31,12,42.0
2020,7,31,13,20.0
2020,7,31,14,14.0
2020,7,31,15,11.0
2020,7,31,16,13.0
2020,7,31,17,11.0
2020,7,31,18,12.0
2020,7,31,19,12.0
2020,7,31,20,15.0
2020,7,31,21,35.0
2020,7,31,22,50.0
2020,7,31,23,46.0
2020,8,1,0,36.0
2020,8,1,1,24.0
2020,8,1,2,41.0
2020,8,1,3,50.0
2020,8,1,4,52.0
2020,8,1,5,32.0
2020,8,1,6,27.0
2020,8,1,7,28.0
2020,8,1,8,20.0
2020,8,1,9,22.0
2020,8,1,10,22.0
2020,8,1,11,18.0
2020,8,1,12,11.0
2020,8,1,13,13.0
2020,8,1,14,11.0
2020,8,1,15,8.0
2020,8,1,16,8.0
2020,8,1,17,8.0
2020,8,1,18,11.0
2020,8,1,19,17.0
2020,8,1,20,19.0
2020,8,1,21,26.0
2020,8,1,22,32.0
2020,8,1,23,29.0
2020,8,2,0,24.0
2020,8,2,1,20.0
2020,8,2,2,18.0
2020,8,2,3,22.0
2020,8,2,4,16.0
2020,8,2,5,15.0
2020,8,2,6,22.0
2020,8,2,7,16.0
2020,8,2,8,18.0
2020,8,2,9,12.0
2020,8,2,10,11.0
2020,8,2,11,14.0
2020,8,2,12,13.0
2020,8,2,13,11.0
2020,8,2,14,8.0
2020,8,2,15,7.0
2020,8,2,16,9.0
2020,8,2,17,12.0
2020,8,2,18,14.0
2020,8,2,19,15.0
2020,8,2,20,19.0
2020,8,2,21,19.0
2020,8,2,22,19.0
2020,8,2,23,12.0
2020,8,3,0,8.0
2020,8,3,1,8.0
2020,8,3,2,8.0
2020,8,3,3,5.0
2020,8,3,4,6.0
2020,8,3,5,9.0
2020,8,3,6,9.0
2020,8,3,7,19.0
2020,8,3,8,23.0
2020,8,3,9,29.0
2020,8,3,10,28.0
2020,8,3,11,21.0
2020,8,3,12,20.0
2020,8,3,13,14.0
2020,8,3,14,13.0
2020,8,3,15,11.0
2020,8,3,16,11.0
2020,8,3,17,11.0
2020,8,3,18,16.0
2020,8,3,19,14.0
2020,8,3,20,13.0
2020,8,3,21,18.0
2020,8,3,22,20.0
2020,8,3,23,14.0
2020,8,4,0,13.0
2020,8,4,1,9.0
2020,8,4,2,9.0
2020,8,4,3,8.0
2020,8,4,4,6.0
2020,8,4,5,9.0
2020,8,4,6,9.0
2020,8,4,7,19.0
2020,8,4,8,22.0
2020,8,4,9,22.0
2020,8,4,10,26.0
2020,8,4,11,24.0
2020,8,4,12,21.0
2020,8,4,13,16.0
2020,8,4,14,17.0
2020,8,4,15,13.0
2020,8,4,16,16.0
2020,8,4,17,17.0
2020,8,4,18,14.0
2020,8,4,19,12.0
2020,8,4,20,19.0
2020,8,4,21,25.0
2020,8,4,22,41.0
2020,8,4,23,33.0
2020,8,5,0,17.0
2020,8,5,1,14.0
2020,8,5,2,11.0
2020,8,5,3,13.0
2020,8,5,4,9.0
2020,8,5,5,10.0
2020,8,5,6,13.0
2020,8,5,7,26.0
2020,8,5,8,47.0
2020,8,5,9,36.0
2020,8,5,10,33.0
2020,8,5,11,41.0
2020,8,5,12,36.0
2020,8,5,13,28.0
2020,8,5,14,16.0
2020,8,5,15,11.0
2020,8,5,16,10.0
2020,8,5,17,10.0
2020,8,5,18,13.0
2020,8,5,19,19.0
2020,8,5,20,17.0
2020,8,5,21,34.0
2020,8,5,22,61.0
2020,8,5,23,71.0
2020,8,6,0,95.0
2020,8,6,1,97.0
2020,8,6,2,43.0
2020,8,6,3,18.0
2020,8,6,4,13.0
2020,8,6,5,17.0
2020,8,6,6,19.0
2020,8,6,7,26.0
2020,8,6,8,44.0
2020,8,6,9,44.0
2020,8,6,10,35.0
2020,8,6,11,33.0
2020,8,6,12,24.0
2020,8,6,13,23.0
2020,8,6,14,21.0
2020,8,6,15,11.0
2020,8,6,16,16.0
2020,8,6,17,14.0
2020,8,6,18,17.0
2020,8,6,19,13.0
2020,8,6,20,17.0
2020,8,6,21,36.0
2020,8,6,22,53.0
2020,8,6,23,59.0
2020,8,7,0,24.0
2020,8,7,1,24.0
2020,8,7,2,30.0
2020,8,7,3,19.0
2020,8,7,4,12.0
2020,8,7,5,13.0
2020,8,7,6,19.0
2020,8,7,7,34.0
2020,8,7,9,44.0
2020,8,7,10,33.0
2020,8,7,11,46.0
2020,8,7,12,36.0
2020,8,7,13,31.0
2020,8,7,14,20.0
2020,8,7,15,12.0
2020,8,7,16,12.0
2020,8,7,17,11.0
2020,8,7,18,13.0
2020,8,7,19,14.0
2020,8,7,20,22.0
2020,8,7,21,56.0
2020,8,7,22,38.0
2020,8,7,23,34.0
2020,8,8,0,47.0
2020,8,8,1,65.0
2020,8,8,2,20.0
2020,8,8,3,15.0
2020,8,8,4,17.0
2020,8,8,5,21.0
2020,8,8,6,36.0
2020,8,8,7,22.0
2020,8,8,8,20.0
2020,8,8,9,32.0
2020,8,8,10,23.0
2020,8,8,11,24.0
2020,8,8,12,28.0
2020,8,8,13,25.0
2020,8,8,14,18.0
2020,8,8,15,10.0
2020,8,8,16,13.0
2020,8,8,17,16.0
2020,8,8,18,14.0
2020,8,8,19,24.0
2020,8,8,20,24.0
2020,8,8,21,61.0
2020,8,8,22,100.0
2020,8,8,23,110.0
2020,8,9,0,105.0
2020,8,9,1,47.0
2020,8,9,2,20.0
2020,8,9,3,24.0
2020,8,9,4,23.0
2020,8,9,5,21.0
2020,8,9,6,28.0
2020,8,9,7,14.0
2020,8,9,8,13.0
2020,8,9,9,15.0
2020,8,9,10,16.0
2020,8,9,11,13.0
2020,8,9,12,10.0
2020,8,9,13,8.0
2020,8,9,14,7.0
2020,8,9,15,5.0
2020,8,9,16,5.0
2020,8,9,17,5.0
2020,8,9,18,5.0
2020,8,9,19,9.0
2020,8,9,20,16.0
2020,8,9,21,25.0
2020,8,9,22,20.0
2020,8,9,23,21.0
2020,8,10,0,25.0
2020,8,10,1,35.0
2020,8,10,2,38.0
2020,8,10,3,17.0
2020,8,10,4,16.0
2020,8,10,5,15.0
2020,8,10,6,16.0
2020,8,10,7,20.0
2020,8,10,8,27.0
2020,8,10,9,40.0
2020,8,10,10,32.0
2020,8,10,11,35.0
2020,8,10,12,28.0
2020,8,10,14,19.0
2020,8,10,15,20.0
2020,8,10,16,19.0
2020,8,10,17,20.0
2020,8,10,18,18.0
2020,8,10,19,12.0
2020,8,10,20,16.0
2020,8,10,21,18.0
2020,8,10,22,19.0
2020,8,10,23,22.0
2020,8,11,0,17.0
2020,8,11,1,17.0
2020,8,11,2,18.0
2020,8,11,3,15.0
2020,8,11,4,16.0
2020,8,11,5,15.0
2020,8,11,6,22.0
2020,8,11,7,33.0
2020,8,11,8,41.0
2020,8,11,9,34.0
2020,8,11,10,38.0
2020,8,11,11,33.0
2020,8,11,12,33.0
2020,8,11,13,31.0
2020,8,11,14,24.0
2020,8,11,15,24.0
2020,8,11,16,31.0
2020,8,11,17,28.0
2020,8,11,18,19.0
2020,8,11,19,27.0
2020,8,11,20,26.0
2020,8,11,21,24.0
2020,8,11,22,19.0
2020,8,11,23,19.0
2020,8,12,0,17.0
2020,8,12,1,15.0
2020,8,12,2,16.0
2020,8,12,3,12.0
2020,8,12,4,15.0
2020,8,12,5,22.0
2020,8,12,6,18.0
